id,binary_label,technique_label,plot_label,cluster_id,text,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_neutral,emotion_sadness,emotion_surprise
85515644,1,Accusation,Accusation,5,"Person1: Every time we discuss our plans, you mention that one time I changed our holiday destination. Person2: Because it felt like my opinion didn't matter. Person1: I've apologized countless times. I don’t get why you won’t let this go. Person2: Maybe if you started valuing our decisions together, I would. Person1: Constantly bringing it up makes me feel trapped in one mistake. Person2: And I feel unheard.",0.02328222058713436,0.035837579518556595,0.7219628691673279,0.0014373048907145858,0.13005204498767853,0.07080575823783875,0.016622178256511688
85515645,1,Persuasion or Seduction,Persuasion or Seduction,6,"Person1: McGregor's Syndrome. That's what Freeze's wife had. Person2: Yes. But Alfred's condition is less severe. Freeze's research says he cured a case like Alfred's. It just doesn't say how. Person1: I checked the medical database. No one else is even close. Person2: I'm late for the dedication. Then I go after Freeze and Ivy. Alone. Person1: Like hell you do. Person2: Dick, don't push me right now. Person1: Or what? No one can capture Ivy but the big bad Bat. Crap! You just want her for yourself. Don't you? Answer me, damn it! Person2: Yes! Yes, I want her so badly I can taste it. That's the whole point. Look at us. Orphans. Isolated. Obsessed to the exclusion of life, love, family. We're perfect targets. She's done something to us, got us fighting over her somehow. Person1: Hail the all-knowing Bruce Wayne. Here's what I know, she loves me, Not you and it's driving you crazy. It's why you stopped us from kissing. Because if you can't have her, nobody can. Person2: She's clouded your mind. You're not thinking straight. Person1: Oh but I am. For the first time in a long time. I'm through living in your shadow. All that ends right now.",0.723627507686615,0.16436854004859924,0.02918100170791149,0.0027947803027927876,0.05427221581339836,0.01769126206636429,0.008064772002398968
85515646,1,unlabeled_manipulative,unlabeled_manipulative,2,"Person1: I have cramps. I can't believe I let you talk me into this. Person2: Come on, we've been double dating since the fourth grade. Person1: Yeah even then look what happened. Michael Mortenson kissed you and Billy Sullivan threw a worm at me. Person2: Well that's not going to happen tonight. George said Carlton's a nice guy. Person1: Translation: a total geek. Person2: Anything's better than Mark. Person1: My shrink says he's not so bad. Person2: Your shrink always gives you bad advice. He only hears what you choose to tell him. Mark's an asshole, he cheated, he borrowed money and never paid it back, he's never had a regular job. Person1: He's a very talented musician. Person2: Every woman at some point has to date a musician. I wish you'd get rid of Mark for good. Every time you break up you see him more than when you were going out. Person1: I guess I have a weakness for him. It's those big brown Bambi eyes. Person2: So don't look in his eyes.",0.126804381608963,0.5188419222831726,0.018174700438976288,0.004236700013279915,0.2057386338710785,0.034004174172878265,0.09219947457313538
85515647,1,Persuasion or Seduction,Persuasion or Seduction,2,"Person1: Wait a minute, boys. Happy may have hit on something tremendous here. Rather than let Miller or anyone else in at this stage, we simply put blinders on this simple son of nature-- and turn him loose on monuments. He's completely out of the way in Washington, and as Happy says, you make political capital out of it at home. Person2: Joe--do you mean to say--do you think you can actually handle this--this whatever-you-call-it in Washington? Person1: A young patriot?--Who recites Jefferson and Lincoln?--turned loose in our nation's capital? I think I can. Person2: Chick--turn the ballyhoo boys loose on this right away. Greatest appointment ever made. A banquet-- declare a holiday.",0.0411667600274086,0.016052277758717537,0.014884048141539097,0.016047216951847076,0.7462698817253113,0.005666387267410755,0.15991340577602386
85515648,1,Accusation|Brandishing Anger,Accusation,6,"Person1: You didn't get any, did you? You're a homo. Person2: Just stop, okay? Make something up, and that's what happened. Whatever you want. Write my confession, and I'll sign it. Just stop pushing me all the time! I can't take it! You're an infant! This is all a big party for you, but not for me! This is serious. And you -- Just... leave me alone, okay? You're messing me up. Person1: Wow. Okay. Calm down. Sorry.",0.5609740614891052,0.1271851509809494,0.054980259388685226,0.010996961034834385,0.022757887840270996,0.04644441977143288,0.17666134238243103
85515649,1,unlabeled_manipulative,unlabeled_manipulative,2,"Person1: It was. It is. But this is a different kind of show. Person2: If at first it's not what you want, just work that much harder, Peerless. Person1: Mommy, please don't call me that. Person2: Son, Peerless is your name. Now you might be one of these Hollywood types, change your name and all that but Peerless Dothan is on your birth certificate. Person1: I know what's on my birth certificate. You heard from Daddy? Person2: I guess he's still on the road. What kind of show is this? Are they some Negroes in it without being buffoons? Person1: To answer your question, there are a lot of Negroes in it and what is your definition of buffoons? Person2: Peerless, I didn't raise a buffoon. We have enough of those on television already. Person1: Please let me know when you hear from Daddy, get a number or something. Person2: I will. And good luck with your show. I hope it's a huge success. You've worked very hard. You deserve it.",0.028938783332705498,0.03371027484536171,0.013543806970119476,0.00530837569385767,0.8917002081871033,0.012888611294329166,0.013910006731748581
85515650,1,unlabeled_manipulative,unlabeled_manipulative,6,"Person1: I'm sorry. She misunderstood, that's all. Person2: But you tell me you had a pleasant visit and your mother says you were sullen and uncommunicative. Whom do you think I should believe? Person1: Doctor, I hate to break this to you, but my mother is a little batty. Person2: Frances, you're still filled with anxiety. You feel guilty and hostile toward your family and friends. Consequently, I didn't recommend your release at the staff review. Person1: You what? Person2: Mental illness is an elusive thing, and though I'm pleased you're feeling more... capable, it's perhaps unrealistic to expect you to be completely cured after so short a time. Don't you agree?",0.40919947624206543,0.38148877024650574,0.013489372096955776,0.0025491954293102026,0.05826669931411743,0.1323734074831009,0.002633061958476901
85515651,1,unlabeled_manipulative,unlabeled_manipulative,2,"Person1: I mean she's only sober about two hours a day. It's usually from eleven in the morning until one in the afternoon. And if I gave her her money and her jewels now, you know what she's gonna do? She's gonna piss it all away in about a year, and then where will she be? Where would you be then? Comin' right back to me, right back to me. Or finding some other excuse to come and I - I - Person2: We had a deal. Remember that? He said if it didn't work out between us, that I could get my things and I could leave. Person1: Look in my eyes. Look in my eyes.",0.17022006213665009,0.20032985508441925,0.03437243402004242,0.007103126961737871,0.4895285964012146,0.032046057283878326,0.06639987975358963
85515652,1,unlabeled_manipulative,unlabeled_manipulative,2,"Person1: Well, guess what? I found Betty... where she's been, anyway. Person2: Where? Where is she? Person1: I'm not telling. Person2: What? Person1: I'm not telling until you get yourself together. You've been acting erratically on me, and this needs to stop, or you can forget about your Betty... I mean it.",0.35447973012924194,0.14672160148620605,0.10890187323093414,0.004062994383275509,0.24887576699256897,0.03157595172524452,0.10538206249475479
85515653,1,unlabeled_manipulative,unlabeled_manipulative,3,"Person1: Two: what if I didn't miss? Person2: You did. Person1: Spare me your classical answer. Measurements in. Results taken. What if I didn't miss? Person2: You did miss -- Person1: -- What if your seven and a half precious liters were downloading over the parquet floor? What then? What did your life mean? Who did you nurture, Pauly? Who did you love?",0.17986951768398285,0.017198538407683372,0.1103382259607315,0.005181311629712582,0.2837839424610138,0.025264501571655273,0.3783639073371887
85515654,1,Persuasion or Seduction,Persuasion or Seduction,2,"Person1: Dine and dance tonight? I've got fifty bucks to throw away. Person2: Not tonight. Person1: What's the matter? Person2: I'm not in the mood for dining and dancing. Person1: We have some nice places around Vancouver. Person2: I'm sure you have. Person1: Well, how about a breeze up to the penthouse about six o'clock? A friend of mine is throwing a cocktail party up there. Person2: I haven't been invited. Person1: Nobody gets invited to Clark Brandon's parties. They just go. Person2: Perhaps I'd better get you straightened out, Mr. Mitchell. You've been rather nice to me, in a couple of ways. And I'm grateful. But I don't think this entitles you to put me on a leash. Person1: Nobody I'd rather have on a leash.",0.01580948941409588,0.04680958017706871,0.005479509010910988,0.017948763445019722,0.7357712388038635,0.08165869861841202,0.09652269631624222
85515655,1,Persuasion or Seduction|Intimidation,Persuasion or Seduction,5,"Person1: Professor, we need to talk. Person2: What is it, Dwight? Person1: I think we should consider cutting the experiment short. Person2: What? Person1: The force in this house is far greater than I anticipated. In one night I recorded cold spots, shifting magnetic fields, the E.U.P. is picking up white sounds everywhere. Person2: That's why we came here, remember? Person1: Yes, but I've seen the tapes. This poltergeist is becoming increasingly more violent. We all could be in danger. I say we pull the plug. Person2: Whoa, Dwight, I say when we pull the plug. Get a hold of yourself. Dwight, we're on the verge of greatness and I'm about this close to getting laid. Now, the bus will be here on Monday. Until then no one leaves.",0.15435099601745605,0.093496173620224,0.5919845700263977,0.003083767369389534,0.07732001692056656,0.009726018644869328,0.07003843784332275
85515656,0,none,none,3,"Person1: The food doesn't please you? Person2: It's lovely. It's just... Person1: This is more than you are used to. Your mother is a seamstress, your father is dead. You have three younger sisters, two of whom suffer from consumption. Don't look so surprised, Kings know such things. Person2: I... we are humble people... Person1: Wait, no! Do not be ashamed. The straits of your family need not be permanent. It is a simple matter to have them brought to one of my country estates, where they may have fine meals, and physicians to look after them. Person2: You would do that, your Majesty? Person1: My dear, I've already done it.",0.009699970483779907,0.01384192705154419,0.0018677542684599757,0.004918507765978575,0.0279691219329834,0.012044589035212994,0.9296581149101257
85515657,0,none,none,0,"Person1: So... Person2: So... I'm sorry. I've been a selfish shit and I'm sorry. Person1: No, Billy. I'm the one who's been selfish and self-absorbed with all of my post traumatic stress. Person2: You lost your mom... Person1: But you're right -- enough is enough. I can't wallow in the grief process forever and I can't keep lying to myself about who my mom was.",0.05030766874551773,0.09207145869731903,0.02256101742386818,0.0039603193290531635,0.10438834875822067,0.7082414627075195,0.018469732254743576
85515658,0,none,none,3,"Person1: Progress! Person2: Ouch. Yeah? Person1: Oh yes, honey. Getting to be smooth smooth smooth all over. Smooth as a baby's butt. Person2: I love it, Rose. I'm getting to be a real girl. Person1: You still in the market for a real boy? Person2: Always. Ow. Person1: Cause there's this guy. My brother knows him. Might be right up your alley. Person2: Tell me. I could use someone up my alley. Person1: I don't get that. Is that sexual? Person2: Shut up and tell me. Person1: Handsome, thirties, psychologist... Person2: Loves animals? Ouch. Must love animals, Rose. Person1: Loves animals. Loves you. Person2: What do you mean? Person1: Somehow it came up that you were a friend of mine. Mr. handsome, animal- loving psychologist said he would love to meet you. Person2: Holy shit. Your brother didn't tell him about the nature of our relationship, did he? Person1: My brother is discreet. Person2: Won't he be able to tell? Person1: My brother says the guy's a thirty- five year old virgin, so maybe he won't know how women usually feel. Plus he's got bad eyesight, almost legally blind, which is helpful in this situation. Plus he's got an extremely small penis, of which he is ""mortifyingly ashamed"", so chances are he'll be so grateful for any non- judgmental attention, that he'll be yours forever. Person2: God, he must be really close to your brother to tell him such personal stuff. Person1: Yeah, well my brother is his shrink.",0.07065411657094955,0.24638023972511292,0.019050687551498413,0.04165928438305855,0.23227240145206451,0.02792467176914215,0.3620586693286896
85515659,0,none,none,6,Person1: I had him hooked. He was just about to ask me out. I could tell. Person2: That guy's a jerk. I did you a favor. Person1: I'll do the same for you sometime.,0.2697809636592865,0.5158753991127014,0.012672146782279015,0.010674025863409042,0.14969654381275177,0.019672829657793045,0.02162814699113369
85515660,1,Shaming or Belittlement|Accusation|Persuasion or Seduction,Shaming or Belittlement,2,"Person1: Take my advicegrab the first bus back to Miami. That guy's a phony. Person2: I didn't ask for your advice. Person1: That's right. You didn't. Person2: You're not going to notify my father, are you? Person1: What for? Person2: If you play your cards right, you might get some money out of it. Person1: I never thought of that. Person2: Listen, if you'll promise not to do it, I'll pay you. I'll pay you as much as he will. You won't gain anything by giving me away as long as I'm willing to make it worth your while. I've got to get to New York without being stopped. It's terribly important to me. I'd pay now, only the only thing I had when I jumped off the yacht was my wrist watch and I had to pawn that to get these clothes. I'll give you my address and you can get in touch with me the minute you get to New York. Person1: Never mind. You know I had you pegged right from the start, you're the spoiled brat of a rich father. The only way you can get anything is to buy it. Now you're in a jam and all you can think of is your money. It never fails, does it? Ever hear of the word ""Humility""? No, you wouldn't. I guess it never occurred to you to just say, ""Please mister, I'm in trouble. Will you help me?"" No; that'd bring you down off your high horse for a minute. Let me tell you something; maybe it'd take a load off your mind. You don't have to worry about me. I'm not interested in your money or your problems. You, King Westley, your father, you're all a lot of hooey to me.",0.48080164194107056,0.13461920619010925,0.034681640565395355,0.005813878495246172,0.307806134223938,0.019276583567261696,0.017001008614897728
85515661,1,unlabeled_manipulative,unlabeled_manipulative,6,"Person1: What's this? Person2: Insurance policy. Now this is going to sting a bit, but it's for your own growth, brah. Press play.",0.8198076486587524,0.12728910148143768,0.004740826319903135,0.0014718244783580303,0.038480743765830994,0.005007210187613964,0.0032026516273617744
85515662,1,unlabeled_manipulative,unlabeled_manipulative,2,"Person1: Stop. Everyone is looking. Person2: Of course, so kiss me quickly, or they'll notice us.",0.27781355381011963,0.06231620907783508,0.1781645119190216,0.006417395081371069,0.4408470690250397,0.028244806453585625,0.006196474190801382
85515663,1,Rationalization,Rationalization,0,"Person1: So how was it? What was he doing? Person2: Oh, you know, not a lot. Just hanging around his apartment. I think he must be a lonely man. Person1: You see, men can feel unfulfilled, too. I'm glad you're realizing that. You shouldn't be so quick to assume that switching bodies would be the answer to all your problems. Person2: You're right. You know I was thinking that we should have Maxine over for dinner. Since you two are partners and all. It might be a nice gesture. Person1: I don't know. There's some tension between us. I'd hate to expose you to that. Person2: It'll be okay. I'll fix my lasagna. Well smoke a joint. Tensions will melt away.",0.01189243234694004,0.019489925354719162,0.001229950343258679,0.0052572377026081085,0.03692211955785751,0.9208999872207642,0.004308301955461502
85515664,1,unlabeled_manipulative,unlabeled_manipulative,2,"Person1: What I'm trying to say is that -- I'm not sure I can do this, help you, unless I know more about you. Person2: What do you want to know? Person1: If Bain hadn't taken the contract on me, would you have?",0.05513022840023041,0.04905843734741211,0.32232892513275146,0.00425083190202713,0.3949427604675293,0.055279817432165146,0.11900895833969116
85515665,0,none,none,2,"Person1: It's OK. There's no problem. Person2: You mean I can have the room? Person1: Well, that's what I said, isn't it?",0.2834695279598236,0.14045673608779907,0.021810201928019524,0.028343092650175095,0.4975956082344055,0.0079959100112319,0.02032896876335144
85515666,1,Accusation|Persuasion or Seduction,Accusation,5,"Person1: Don't do this to me. You're too good at making me nervous. Person2: No, listen to me. You're the best in the country, don't you understand? It's like a pyramid. It starts out with everybody, and it narrows through your life and through everything, and all the hoopla and the competition narrows it down to one brilliant person who is so special that they celebrate you on two continents. And it's you. So tell me something, where's the flaw in that? There is no flaw.",0.03558146953582764,0.01712549477815628,0.7254887819290161,0.009215636178851128,0.18111193180084229,0.0061636874452233315,0.025312863290309906
85515667,0,none,none,6,Person1: _ Your father raped someone? Person2: Lisa Sherman was my mother. Do you know who that is? Person1: Yes. Person2: I was born nine months after she was raped. One of the four men who raped her is my father. I have no idea which one. Person1: You're the killed. Person2: Yes that's the whole point. This is what I was put on this earth to do. Rape the town that raped my mother. Steal its pristine innocence like it stole hers. I've planned this since I was a very little boy. You have no real freedom either. Your father has cast a shadow that you've never eluded.,0.46992212533950806,0.41493821144104004,0.03807028755545616,0.0015378218377009034,0.047330114990472794,0.011118059977889061,0.017083309590816498
85515668,0,none,none,2,Person1: ...hell of a price for the country to pay. Person2: ...take a long view. Person1: ...what's the Long View? Person2: Your guy gets four more years in Washington... ...it's only Nine More Days. Person1: Yes. That's true. But... Person2: Wilfred. We've got work to do...,0.04557223245501518,0.03429405391216278,0.009471366181969643,0.010886785574257374,0.5238518118858337,0.05778177082538605,0.31814196705818176
85515669,1,Evasion|Accusation,Evasion,2,"Person1: I'm going to tell you a secret now, Elaine. Simone is not a real person. I invented her. Person2: Every actor is an invention, Viktor. Don't embarrass yourself. No one's denying that you discovered Simone. But it's like finding a diamond in the desert. Anyone can trip over it, but it's not the finder who sparkles. Person1: -- No, no, I didn't trip over her. You don't understand -- Person2: -- You just got lucky that she's loyal enough to stay with you. Maybe she's staying out of pity, who knows? She certainly doesn't need you. Some people even say you're holding her back. Person1: Who says that -- ? -- Never mind. You have to listen to me, Elaine. Simone is thin air, pixels, molded by me from a mathematical equation. I inherited it from a madman -- I can show you -- Person2: How much wine have you had? Person1: -- She's a figment of my own imagination. I, Viktor Taransky, have perpetrated the greatest hoax, the greatest sleight-of-hand, sleight-of-mouth, sleight-of- sleight in entertainment history! And still no one appreciates me, recognizes what I've done -- even you. Person2: You're drunker than I thought. Are you doing that again? Person1: No! Whatever talent Simone has comes from me -- me! Me! I swear, as God is my judge. You don't know what I've been through. Tens of thousands of mind-numbing hours in front of that screen, nights without end, and look what it's cost me. Why do you think I've been wearing these? I may have done irreparable harm to my eyesight, and why? To extract and refine the infinite nuances of a human being -- a human soul. Don't you see? I made Simone!",0.06567898392677307,0.11008623987436295,0.01227749977260828,0.008526286110281944,0.7077295184135437,0.009216221049427986,0.08648534119129181
85515670,0,none,none,2,"Person1: He couldn't look at me. But I looked at him. Right at him. His secret was mine now. We used to share it. But not anymore. Now, I owned it completely. Person2: Well, okay. I'll take you about nine-thirty in the morning. That's okay with you? Person1: Great.",0.11634554713964462,0.1937798708677292,0.013094021007418633,0.12642931938171387,0.5297723412513733,0.009401356801390648,0.011177598498761654
85515671,1,Shaming or Belittlement|Accusation,Shaming or Belittlement,5,Person1: Don't touch me. Or so help me -- Person2: What? What will you do? What CAN you do? There's nothing to be frightened of.,0.010600953362882137,0.0026646102778613567,0.964323878288269,0.0013248804025352001,0.010927720926702023,0.005305369384586811,0.004852497950196266
85515672,1,Intimidation|Accusation,Intimidation,6,Person1: Your feet are cold. Person2: Go back to sleep. Person1: I asked you to wake me when Babe Brother comes. Person2: You all act like two roosters. Person1: I'm not going to let him get away with murder. Person2: You and Babe Brother are so much alike... Person1: He ain't nothing like me. How come a man has to have sons that are day and night apart? You ought to stop protecting him. Person2: Hush. Person1: You're always taking his side. Person2: Hush. Person1: I'm trying to make him a man but you keep babying him. Person2: You're going to find yourself on the floor.,0.4969453811645508,0.3119000196456909,0.05166585370898247,0.0018084582407027483,0.10225938260555267,0.026763346046209335,0.008657698519527912
85515673,1,Persuasion or Seduction,Persuasion or Seduction,4,"Person1: Take this, Joey. It's my last few bucks. You'll need a hot meal when you get there. Person2: We've spent everything on these operations. Is it really worth it? We've pawned your mother's wedding ring. The kids have no winter clothes... Person1: Joey, what's more important, the kids' clothes or your sexual potency. Person2: I don't want to hear that word! Person1: Okay, Joey. The Doc says you gotta relax. This hospital in Des Moines is the best sex clinic in the country. Person2: All right. Here. Person1: What...?",0.26084619760513306,0.34242159128189087,0.03327811881899834,0.018966179341077805,0.17921367287635803,0.02458930015563965,0.14068502187728882
85515674,1,Intimidation,Intimidation,2,"Person1: Keep it safe. Return it to me when we are together again. Person2: I will. Person1: If you don't, I'll come after you. And I won't let you off so easy.",0.37248632311820984,0.024267908185720444,0.24974650144577026,0.009881950914859772,0.31200823187828064,0.02826542966067791,0.0033437206875532866
85515675,1,Shaming or Belittlement|Accusation,Shaming or Belittlement,4,"Person1: Oh my God, does this mean you're becoming normal? Person2: It means that Gigglepuss is playing at Club Skunk and we're going. Person1: Oh, I thought you might have a date I don't know why I'm bothering to ask, but are you going to Bogey Lowenstein's party Saturday night? Person2: What do you think? Person1: I think you're a freak. I think you do this to torture me. And I think you suck.",0.08922499418258667,0.6804044246673584,0.025859519839286804,0.0043710870668292046,0.03200490400195122,0.02107207104563713,0.14706294238567352
85515676,1,Persuasion or Seduction,Persuasion or Seduction,2,Person1: Cole. Don't you know it's bad luck to see the groom before the wedding? Person2: I want Debbie. Person1: Cole... Person2: You dump her and I'll give you cash. Person1: What's Debbie's blue book value right now? Person2: Five thousand dollars. Person1: No.,0.2903236746788025,0.09509365260601044,0.07031134516000748,0.008244232274591923,0.4065782129764557,0.04187846928834915,0.08757033199071884
85515677,1,Denial,Denial,6,"Person1: That's not how she told it. She said you wrote her every week you were away. Person2: I wrote. Not every week... Person1: She said you told her in every letter how much you loved her, how you wanted to marry her, have children with her... Person2: I never said any of that! Person1: I found them, pard, and read them myself, right after she did it! Person2: Okay, I wrote those things... and yeah, I had big thoughts of getting together with your mom... but when she hit me with being pregnant, I saw who she was. I'd had quiff lay that shit on me before! Person1: What did you call her? What did I hear you call her, you son of a bitch?",0.4013046622276306,0.16269980370998383,0.02183552086353302,0.01197126880288124,0.17179365456104279,0.01706950180232525,0.21332551538944244
85515678,1,Rationalization,Rationalization,6,"Person1: Come on, Animal -- let's trip the light fantastic! Person2: Let me alone. Person1: You're crying, Animal. Person2: It's that song, Harry! Person1: You don't want to cry over a dame that doesn't even know you're alive! Snap out of it! Person2: There's a time in every man's life when he wants to be alone! So go away!",0.4941450357437134,0.10647232085466385,0.07656589895486832,0.04573974758386612,0.08367617428302765,0.1182217225432396,0.07517922669649124
85515679,1,Persuasion or Seduction,Persuasion or Seduction,2,"Person1: I gotta talk to me partner first. We can't afford to expose our game too much. Person2: Let me talk to him. Person1: No. Person2: You want your money back? Try and get it in a court of law. C'mon, don't be a sorehead. I'll make it worth your while. Migth even help ya finance the big play if this one works out.",0.23116256296634674,0.07470935583114624,0.047072045505046844,0.011542742140591145,0.5996360778808594,0.028150876984000206,0.007726278621703386
85515680,1,Feigning Innocence|Intimidation|Accusation,Feigning Innocence,6,"Person1: Now look -- please -- Person2: Ben, I think we're two civilized human beings. Do you think it's necessary to threaten each other? Person1: I am not threatening you. Person2: Do you want to unclench your fists, please? Thank you. I can see in the dark, you know. I've been here quite a while. Person1: I am trying to tell you I have no personal feelings about you, Mr. Robinson. I am trying to tell you I do not resent you. Person2: You don't respect me terribly much either, do you? Person1: No, I don't. Person2: Well, I don't think we have a whole lot to say to each other, Ben. I do think you should know the consequences of what you've done. I do think you should know that my wife and I are getting a divorce soon. Person1: But why? Person2: Why? Person1: It shouldn't make any difference what happened. Person2: That's quite a statement. Person1: Listen to me. We got -- we got into bed with each other. But it was nothing. It was nothing at all. We might -- we might just as well have been shaking hands. Person2: Shaking hands. Well, that's not saying much for my wife, is it? Person1: You miss the point. Person2: Don't shout at me, Ben. Person1: The point is -- I don't love your wife. I love your daughter, sir. Person2: Well -- I'm sure you think you do, Ben, but after a few times in bed with Elaine I feel quite sure you'd get over that as quickly as you -- Person1: HUH? Person2: I think I've talked about this enough. I don't know how far I can go, Ben. I don't know if I can prosecute or not, but I think maybe I can. In the light of what's happened I think maybe I can get you behind bars if you ever look at my daughter again. I have seen Elaine and I have spent the afternoon taking steps to insure...",0.5166835188865662,0.04821654409170151,0.3187452256679535,0.0040132999420166016,0.09545259177684784,0.010442066937685013,0.006446762476116419
85515681,1,Shaming or Belittlement,Shaming or Belittlement,0,"Person1: I'm sorry I was mad at you, Theo. Person2: Me too. Although I learned one thing about you, that you don't know about yourself. You can be a pretty decent bitch.",0.28859567642211914,0.20093218982219696,0.020615577697753906,0.01916767656803131,0.1795903742313385,0.25151553750038147,0.03958287835121155
85515682,0,none,none,2,"Person1: About? Person2: Well, the whole gamut. Facts of life and all. Some fatherly advice, because, I tell you, there's things happening that you're probably old enough... well... For example, on the self-abuse front -- now this is important - it's not advisable to do it in the shower -- it wastes water and electricity and because we all expect you to be doing it there in any case -- and, um, not onto the linen, and not on your sister's underwear or any clothing belonging to your mother --",0.04380884766578674,0.43773767352104187,0.03225427120923996,0.003318146103993058,0.43588703870773315,0.028955699875950813,0.018038401380181313
85515683,1,Denial|Playing Victim Role|Accusation,Denial,6,"Person1: What happened to you? Person2: Dad, did you do it? Did you take that money? Person1: Sweetheart, no. Don't be ridiculous. Person2: Swear to god, I need to know the truth. Person1: Honey! Person2: Swear to god. Person1: I swear to god. Person2: But I found the money. Person1: Honey, it's not what you think. Person2: What am I supposed to think? Person1: Honey, about what? Person2: You stole from them, you lied to me. How do you think that's supposed to make me feel? Person1: You think you know what this money is? Person2: Yes, I... Person1: No, you don't know what it is. It's not for me. This money's for you, for when you come back from England with honors to set you up, so you don't have to depend on anybody again. Diane, I take better care of these people than their families do. I care for them, I give them flowers, I feed them, I wipe their mouths... Person2: No, but you stole from them. Person1: I made their lives better. Person2: You let me believe you. You knew you were guilty, and you let me become a part of it. God, how... how could you... Person1: Alright, alright. Go ahead. When I'm old, give me someone like me, but go ahead. Person2: I trusted you. I stood up in court five years ago and I picked you. Person1: Why are you being so hateful to me? Is this because of Lloyd? Person2: No. I told you everything, you lied to me. I would have done anything for you. Person1: That's right, work it out. Person2: No, I will. I don't want to leave something out because I know I can say anything to you. You're a liar, and a thief. Person1: Take it easy how mad you make me, I'm the only dad you've got. Person2: I'm so ashamed dad. Person1: Don't say that, it's not good for you. You're... Person2: You're right.",0.5879204869270325,0.13765014708042145,0.123396135866642,0.007434140890836716,0.04207092896103859,0.028325140476226807,0.07320309430360794
85515684,1,Intimidation|Persuasion or Seduction,Intimidation,2,"Person1: Your future lies with us, Skywalker. Now you will embrace the dark side. Obi-wan knew this to be true. Person2: No! Person1: There is much Obi-wan did not tell you. Come, The Emperor will complete your training. Person2: I'll die first. Person1: That won't be necessary.",0.24107690155506134,0.0922919511795044,0.19948793947696686,0.00509077962487936,0.3397674560546875,0.11371402442455292,0.008570905774831772
85515685,1,unlabeled_manipulative,unlabeled_manipulative,6,Person1: What do you want? Person2: You're pretty when you're angry.,0.9501046538352966,0.01302703283727169,0.004660690203309059,0.001639236812479794,0.02011828124523163,0.005305285565555096,0.005144783761352301
85515686,0,none,none,3,"Person1: You're not saying you actually... you're saying that y... Person2: ... wrote it, yeah. I'm the bad guy. Person1: ARE YOU CRAZY?",0.3309265971183777,0.1464088261127472,0.015499772503972054,0.020062867552042007,0.1352531462907791,0.005549980793148279,0.34629884362220764
85515687,1,Shaming or Belittlement|Accusation,Shaming or Belittlement,6,"Person1: There you are, Selina. I've been thinking..I have some..""positions"" opening up.. Person2: Stop. Person1: Oh, what? I offer you a job in implied exchange for physical favors and suddenly it's ""sexual harassment..."" Person2: Can I be frank, Frank? Your entire existence is sexual harassment. I accept there's not much you can do about it.",0.37599262595176697,0.20147784054279327,0.0866527184844017,0.0026564067229628563,0.09493077546358109,0.017213910818099976,0.22107580304145813
85515688,1,Persuasion or Seduction,Persuasion or Seduction,6,"Person1: They're like beasts. Wild. Person2: Maybe they're angry because they're grown in meccano-breeders. Person1: Instead of what? Nine months inside a woman. We're all raised the same but most of us don't become cubs in Cathedral. Person2: Some people say children need human mothering. Person1: Insane. Nurseries are better than any mother could be. Person2: I'm only telling you what I've heard... Haven't you ever wondered what your seed-mother was Like...? Person1: Uh-uh. Person2: I have. Person1: When did you begin to question Lastday? Person2: I don't remember exactly... except I was a Green. What would you like to relive, Logan? Person1: Let's see -- how long has it been?",0.605638325214386,0.2953082323074341,0.012823324650526047,0.001458077458664775,0.04939925670623779,0.007378065027296543,0.02799469791352749
85515689,1,Persuasion or Seduction,Persuasion or Seduction,4,"Person1: No, don't be silly. What-what do we need other people for? You know, we should-we should just turn out the lights, you know, and play hide and seek or something. Person2: Well, okay. Well, listen, I'm gonna get a cigarette, okay? Person1: Yeah, grass, right? The illusion that it will make a white woman more like Billie Holiday. Person2: Well, have you ever made love high? Person1: Me, no. You... I-I-you know, if I have grass or alcohol or anything I get unbearably wonderful. I get too, too wonderful for words. You know, I don't-I don't know why you have to, uh, get high every time we make love. Person2: It relaxes me. Person1: Oh, you-you have to be artificially relaxed before we can go to bed? Person2: Well, what's the difference, anyway? Person1: Well, I'll give you a shot of sodium pentothal. You can sleep through it. Person2: Oh, come on, look who's talking. You've been seeing a psychiatrist for fifteen years. You should smoke some o' this. You'd be off the couch in no time. Person1: Oh, come, you don't need that.",0.1577167958021164,0.3292234241962433,0.18392804265022278,0.028100501745939255,0.24855591356754303,0.02498159371316433,0.027493732050061226
85515690,1,unlabeled_manipulative,unlabeled_manipulative,3,Person1: I think you're a little confused. Nothing personal friend. Person2: What are you talking about? Person1: What are we talking about? Person2: Yes. What are you implying?,0.03019249252974987,0.0467633381485939,0.020194990560412407,0.0025029105599969625,0.393998920917511,0.005408778320997953,0.5009386539459229
85515691,1,Intimidation,Intimidation,2,"Person1: Let me tell him. Let him decide. Person2: You're not gonna see him again. Person1: What... what makes you think you can order me around?! Person2: Maybe I'm not making myself clear. You're probably the first girl Billy-Boy's ever fallen in love with, and I know for sure you're the first he's slept with. So, how's he gonna feel... ... when he finds out that the only first he is for you is the first guy who didn't have to pull out at the last second to get his close-up?",0.07587209343910217,0.12134387344121933,0.02433815412223339,0.018758727237582207,0.4302440285682678,0.025193773210048676,0.3042493760585785
