id,binary_label,technique_label,plot_label,text,x,y,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_neutral,emotion_sadness,emotion_surprise
85515582,0,none,none,"Person1: Good morning. Person2: Good morning. Person1: Did you see what the First Bank stock opened at ? Very impressive. Person2: Actually it's down .2 from the last quarters highest, but I think it will pick up. Person1: I am equally impressed with your knowledge of the market. How long have you been with the company now ? Person2: Four years. I came over from the Capitol merger in Chicago six months ago. Person1: Were you involved in the incident where that guy killed himself in his office ? I am sorry. Perhaps we should have dinner tonight to.... discuss your future.",-0.20008951425552368,0.7697616219520569,0.0020473478361964226,0.002977223601192236,0.0030470038764178753,0.009860122576355934,0.05942364037036896,0.004807726945728064,0.9178369045257568
85515583,0,none,none,"Person1: I will not stand for anything that's crooked or unfair; I'm strictly on the up and up, So everyone beware. If anyone's caught taking graft And I don't get my share, we'll stand 'em up against the wall - and pop goes the weasel! Person2: So everyone beware Who's crooked or unfair; No one must take a bit of graft Unless he gets his share. Person1: If any man should come between A husband and his bride, We find out which one she prefers By letting her decide. If she prefers the other man, The husband steps outside; We stand him up against the wall And Pop goes the Weasel! Person2: The husband steps outside; Relinquishes his bride; We stand him up against the wall And take him for a ride. Person1: The population must increase With great rapidity. We give a couple seven years To raise a family. If, by that time, there is no branch Upon the family tree, we stand 'em up against the wall - and Pop goes the Weasel.",-0.09915697574615479,-0.03458641469478607,0.15003298223018646,0.03524298220872879,0.48149994015693665,0.008467257022857666,0.28201547265052795,0.026969389989972115,0.015771912410855293
85515586,1,Intimidation,Intimidation,"Person1: I love this. We're onto something really big. I can smell it, Ray. We're going to make some headlines with this one. Person2: Hey, hey, hey, stresshound! Are you nuts? If anybody found out about this we'd be in serious trouble. The judge couldn't have been clearer - no ghostbusting. Person1: Relax. We're going to keep this whole thing nice and quiet, low key, no profile.",-0.15337222814559937,-0.0901012122631073,0.11505158245563507,0.17598296701908112,0.0459853895008564,0.25953927636146545,0.32255545258522034,0.05419684201478958,0.0266884695738554
85515587,1,Persuasion or Seduction|Feigning Innocence,Persuasion or Seduction,"Person1: Oh, sweetheart. It's beautiful! Person2: You were looking at it in the catalog. Don't know where you can wear it... Person1: I'll wear it for you. And I can wear it when we go home. We won't be here forever. Person2: You make it sound like a prison sentence. Person1: That's not what I meant. Person2: It's exactly what you meant. Person1: Look, why get into this again. As long as it's working, let's leave it alone. It's been nice so far. We're together -- Person2: -- Permanently? Person1: Do I want to be with you permanently? Yes, I think I do. But be with what you do and the way you live? That I don't know. C'mon, Eric, until I met you, coming back to Alaska was totally",-0.33007317781448364,-0.1778651922941208,0.09186863899230957,0.12178987264633179,0.012605401687324047,0.12152891606092453,0.5530827045440674,0.03129195049405098,0.06783246248960495
85515588,1,Intimidation,Intimidation,"Person1: Fear will keep you alive. Any one who is not afraid is bound to do something foolish, and bound to die. Person2: What do you want with us? Person1: Cooperation. If you try to escape, you will be met with automatic gunfire and a barricade of your comrade's bodies will prevent you from exiting. Good day.",-0.013625673949718475,0.2002224624156952,0.010378045029938221,0.0026183424051851034,0.9642675518989563,0.0014997466932982206,0.01608928106725216,0.003964670468121767,0.0011823993409052491
85515589,1,Playing Servant Role,Playing Servant Role,"Person1: Got a pen on you? Person2: Why? Person1: There's only one thing you're good for anymore -- signing a damn voucher. Here. It's an authorization to employ a contractor. Person2: I don't know if I can do that without a... Person1: I'm going to hire Quint to kill the fish. I want to see that shark dead. Person2: Maybe we can save August... Person1: Forget it. This summer's had it. Next summer's had it. You're the mayor of Shark City. You wanted to keep the beaches open. What happens when the town finds out about that? Person2: I was acting in the town's best interests... Person1: The best interest in this town would be to see that fish belly-up in the water with a hole in his head. You do the right thing. You authorize me. Right there. Whatever it costs. Person2: My kids were on that beach... Person1: Just sign it, Larry.",0.2987684905529022,-0.09434545040130615,0.5408660173416138,0.21853308379650116,0.01712072640657425,0.005049280356615782,0.11967076361179352,0.018983369693160057,0.07977680116891861
85515591,1,Persuasion or Seduction,Persuasion or Seduction,"Person1: She needs a family. A dad. I'll give her what you never had. Person2: Don't get my hopes up. If I quit, what then? I can't go through this again.",0.05751948803663254,-0.19351668655872345,0.40576842427253723,0.09868312627077103,0.061403367668390274,0.005706325173377991,0.3198542594909668,0.09617569297552109,0.012408829294145107
85515592,1,Persuasion or Seduction,Persuasion or Seduction,"Person1: What are you going to do? Person2: I loved you, Madeleine. Person1: I was safe when you found me, there was nothing you could prove! But when I saw you again I couldn't run away, I loved you so! I walked into danger and let you change me again because I loved you and wanted you! Scottie, please! You love me now! Love me! Keep me safe!",0.09700597822666168,0.0909651592373848,0.21705079078674316,0.00574308168143034,0.5697177052497864,0.09864090383052826,0.04351796582341194,0.04151410609483719,0.023815464228391647
85515593,0,none,none,Person1: Come here. Person2: I'm not that kind of girl. Person1: Then why are you here? Person2: Curiosity. Person1: Remember the cat.,-0.44726550579071045,-0.0972602367401123,0.04332173243165016,0.03742331638932228,0.06490617245435715,0.006023601163178682,0.6402265429496765,0.00623043067753315,0.2018681764602661
85515594,1,Accusation,Accusation,"Person1: My dear Aulon, to you it shall befall the honor of impersonating the royal blood! Person2: Majesty, I can't... Person1: Why, are you not ready to die for your king? Person2: Of course I am, it's just that... Person1: Good. Until then, feel free to live like a king!",-0.05785035341978073,-0.07369276881217957,0.23686577379703522,0.05766486003994942,0.02707231417298317,0.19300229847431183,0.2724810540676117,0.1550995409488678,0.057814180850982666
85515596,0,none,none,Person1: You shut up. Who do you think you are? Person2: There's a bomb here. It's going to go off at seven-thirty.,0.1821976602077484,3.666430711746216e-05,0.41788026690483093,0.16528113186359406,0.10081344842910767,0.010259127244353294,0.1380750834941864,0.02241111919283867,0.14527978003025055
85515597,1,Shaming or Belittlement|Persuasion or Seduction,Shaming or Belittlement,"Person1: I'm sorry. After careful consideration, I regretfully have to decline. Person2: C'mon, man, I'm just asking for one Superbowl ring. Person1: In exchange for eternal damnation of your soul? You're too nice of a guy for me to want to do that to you, Mr. Marino. Person2: You did it for Namath. Person1: Yeah, but Joe was coming here anyways. Just go back to Earth and enjoy your records and the Hall of Fame and the beautiful family and all that. Person2: This is bullshit, man. I'm gonna win the Superbowl this year, with or without you! Person1: Now you're talking.",0.023899612948298454,0.008587837219238281,0.12747132778167725,0.3150961399078369,0.017177876085042953,0.008025201968848705,0.10930921882390976,0.39955437183380127,0.02336595393717289
85515598,1,Rationalization|Persuasion or Seduction,Rationalization,"Person1: That wouldn't be very sporting. Remember Huxley? ""His play is always fair and just."" Person2: You're groping. I have been fair. It's my move now. Person1: I'll give you anything you want. Anything! Please! Person2: Don't beg, Peter. She has to die. I can't win unless she dies.",0.3436814844608307,-0.0895538479089737,0.5380802154541016,0.16227304935455322,0.18656934797763824,0.0044739507138729095,0.054351456463336945,0.046195074915885925,0.008056960068643093
85515600,0,none,none,Person1: All right. I'll come for dinner. And in the meantime... you'll think about what we discussed? Person2: In a week... we will never have had this conversation.,-0.6127685904502869,-0.36874067783355713,0.014808082953095436,0.01891268417239189,0.006652477663010359,0.04414654150605202,0.8888329267501831,0.01210885401815176,0.014538366347551346
85515602,1,Shaming or Belittlement,Shaming or Belittlement,"Person1: Well, I'm trying to figure out if you're stupid, unlucky, gluttonous -- or some new alloy of all three. Person2: Good to see you again, too, sir. Person1: Okay, O'Neil. So you've impressed all the others. Now try me.",-0.3589839041233063,-0.1651342660188675,0.05885852500796318,0.10960625112056732,0.003021780401468277,0.19305019080638885,0.5523011088371277,0.014400972984731197,0.06876115500926971
85515603,1,Intimidation|Persuasion or Seduction,Intimidation,"Person1: Have you forgotten about your sister? Person2: They're gonna kill us. They get us across the border, they're gonna take us out in the desert and shoot us. Person1: If they get over the border, they're gonna let us go. Person2: Dad, I watch those reality shows. They never let anybody go. Any cop will tell you, in a situation like this, you get a chance, you go for it. This is our chance. Person1: What about Kate? Person2: They're gonna kill her anyway. At least now with all these cops we've got a fighting chance. Person1: Son, I have this situation under control. I know exactly what I'm doing. You're going to have to trust me on this. Person2: If trusting you means trusting those killers, I can't do that. If you don't tell the cops, I will.",0.35716041922569275,-0.14226116240024567,0.6125907301902771,0.11364589631557465,0.14384764432907104,0.007412574253976345,0.10135427117347717,0.013300150632858276,0.007848742417991161
85515604,1,Accusation,Accusation,"Person1: Well, no... Person2: Then that's all you had to say. Person1: But Person2: You always been this selfish?",-0.1317136436700821,0.03148406744003296,0.15531080961227417,0.2490977942943573,0.012314720079302788,0.008119427599012852,0.3310697376728058,0.016428014263510704,0.2276594489812851
85515607,1,Persuasion or Seduction|Shaming or Belittlement,Persuasion or Seduction,"Person1: You killed a friend. Why should I help you go for the gold? Person2: It'll take a couple of years of steady production, but I'll flood the market with so much gold that gold itself, the foundation of all finance, will lose its meaning. Brokers, economists, and fellow entrepreneurs will drown in the saliva of their own nervous breakdowns. Markets will crash- crash. Financial Empires will crumble-crumble. Person1: Except yours-yours. The goal of world domination. Well, if you put it that way, Minnie. How can I resist? Person2: You can't, convict! You're just a shmoe! Every shmoe has the fantasy the planet revolves around them. It rains, car crash stops traffic, you say ""How could this happen to me?"" It's a natural inclination. But for I, this isn't a fantasy, it is reality! You are on my planet! You walk around the corner for coffee, out of my sight, you do not exist! The lives of shmoes like you have meaning only in relation to the rich, to the powerful, to ME!",0.12478601932525635,0.06350446492433548,0.259900838136673,0.04692961275577545,0.5457822680473328,0.0042189606465399265,0.06375762075185776,0.04959844797849655,0.029812250286340714
85515609,1,Shaming or Belittlement|Rationalization|Accusation,Shaming or Belittlement,"Person1: I won't have you bringing strange young girls in for supper... ...by candlelight, I suppose, in the cheap erotic fashion of young men with cheap, erotic minds! Person2: Mother, please... Person1: And then what? After supper, music? Whispers? Person2: Mother, she's just a stranger... hungry, and the weather's bad... Person1: Mother, she's just a stranger! As if men don't desire strangers, as if... oh, I refuse to speak of disgusting things because they disgust me! You understand, Boy? Person1: Go on, go tell her she'll not be appeasing her ugly appetite with my food... or my son! Or do I have to tell her, cause you don't have the guts? Huh, boy? You have the guts, boy? Person2: Shut up! Shut up!",0.1395985633134842,0.03372044116258621,0.031249579042196274,0.9293128848075867,0.013823023997247219,0.0013865451328456402,0.011501327157020569,0.0034758716356009245,0.009250710718333721
85515611,1,Accusation|Shaming or Belittlement,Accusation,"Person1: How were things between you and Frank? Person2: He was all right to me. Person1: Nothing more? Just another feller? Person2: Nicer than most. Person1: But he was just another feller, wasn't he? Person2: Yes. Person1: Though nicer than most? Person2: Yes. I can't help the way I am. Person1: Why'd you see him so regular? Person2: Once a week? Person1: I call that regular. Person2: He was gentlemanly. I like that. Person1: Once a week you like a gentleman? Person2: Look, I'm me, right. You're not. We are what we are, like it or not. Why all the bloody needle? Person1: What was bugging Frank? Person2: He wanted me to leave Dave and marry him. Last Friday I told him it wouldn't work. Dave would have killed us both! He followed me home and kicked up a stink in the street, I had to tell Frank I couldn't see him any more. It was getting too dodgy. That was on Sunday. He said he'd kill himself. I was frightened what you might do.",-0.024195164442062378,0.1418306529521942,0.15522660315036774,0.2306406944990158,0.18374189734458923,0.008768204599618912,0.16898320615291595,0.021740254014730453,0.2308991402387619
85515613,1,Persuasion or Seduction,Persuasion or Seduction,"Person1: No. No. No. It's what my father said to me. He said it and he meant it... He said to me...He said, Adam, he said...He told me and I heard him... he said... Hell he said so many Goddamn things I can't remember everything he said for Christsake. Person2: Right! That's exactly what I'm saying. My father said, first of all, I'm your father not your friend. I'm your father. Person1: Are you solid with that? Person2: No. I think it's messed up. Person1: Then ignore what your father said, cause I'm gonna tell you right now...You'll know what it's all about, why you got married and why you love her when you wake up at three in the morning, and the streetlight's coming through the window and it's just catching a corner of her face, like a sleeping angel. And her hair smells sweet and she's your's. She's all your's. Do you see where I'm going here?",0.25425228476524353,-0.01751946657896042,0.3860125243663788,0.40806466341018677,0.020607206970453262,0.0076854173094034195,0.06684239208698273,0.01994876191020012,0.09083910286426544
85515614,0,none,none,Person1: First. It's our first. I'm just concerned. So... why are you killing yourself? Person2: Interesting choice of words. I don't remember. I just know that I want to. Person1: Want to kill yourself? Are you saying that you're drinking as a way to kill yourself?,0.004781300202012062,0.30587032437324524,0.18915225565433502,0.06970445066690445,0.24223540723323822,0.005477219820022583,0.09023553133010864,0.02004968747496605,0.38314542174339294
85515615,1,Intimidation,Intimidation,Person1: I don't know if we have any younger man more respected in our operation than you. Person2: Just tell me what's really going on. I think we know each other well enough for me to expect that. Person1: We know each other well enough for me to care how I put something to you which could wipe you out. So I will phrase things the way I think they should be phrased. All right? Person2: Wipe me out?,-0.4329604208469391,-0.3078147768974304,0.11812510341405869,0.06405933946371078,0.030164558440446854,0.004560419358313084,0.7399637699127197,0.006802853662520647,0.03632397577166557
85515617,1,Playing Victim Role|Accusation,Playing Victim Role,"Person1: No- not really, Josie. NOT REALLY. How could you do that to me? I helped you. I got you everything you wanted. And how do you repay me- you blow everything TWO DAYS before pro scouts come to see me play. Once they had seen me really play- they wouldn't have given a shit about my age. Person2: wasn't even thinking about- Person1: No, you weren't. Don't you realize the only time I was really happy in the last five years was when I was playing ball with those guys? Person2: I- Person1: No, shut up, Josie. Just shut up.",0.0756753608584404,0.3301558792591095,0.29579296708106995,0.07431214302778244,0.019817955791950226,0.026970498263835907,0.06835813075304031,0.03573378548026085,0.47901448607444763
85515618,0,none,none,"Person1: Its perfect, Sidney. No one will ever suspect me. I have proof. Im the victim. Person2: Please, Cotton, dont do this.",-0.34329724311828613,-0.16051115095615387,0.06474953889846802,0.012880200520157814,0.31892290711402893,0.011092309840023518,0.5459818243980408,0.024965809658169746,0.02140749990940094
85515619,1,unlabeled_manipulative,unlabeled_manipulative,"Person1: I don't think we should go ahead with that plan. It seems risky. Person2: And who are you to question the strategy? Person1: I'm just giving my opinion based on the data. Person2: Know your place, Chris. I've been in this business longer than you have. Person1: Experience doesn't always equal wisdom. I thought every opinion mattered.",-0.2619379162788391,-0.045652225613594055,0.027640843763947487,0.03902311623096466,0.49254369735717773,0.004978833720088005,0.39604729413986206,0.012791831977665424,0.026974434033036232
85515620,1,Accusation|Denial,Accusation,"Person1: What do you take me for? Person2: I don't know what I take you for anything... Person1: It is possible - even conceivable - that you've confused me with that gang of backward children you've been playing tricks on - that you have the same contempt for me that you have for them? Person2: I'm sure you mean something by that, Addison, but I don't know what... Person1: Look closely, Eve, it's time you did. I am Addison deWitt. I'm nobody's fool. Least of all - yours. Person2: I never intended you to be. Person1: Yes, you did. You still do.",0.04305905103683472,-0.05643191933631897,0.33028870820999146,0.2075735181570053,0.050199948251247406,0.003010047134011984,0.26653853058815,0.007428491488099098,0.13496069610118866
85515621,0,none,none,Person1: How come I can't remember? Person2: Because I took it out of your memory. Person1: Why -- Person2: -- Because there'll be no remorse. Not in my world.,-0.12690097093582153,0.6130882501602173,0.07188182324171066,0.027055339887738228,0.04090535268187523,0.001650936552323401,0.06725317984819412,0.04727514088153839,0.7439782619476318
85515623,0,none,none,"Person1: I told you that I was doing fifty miles an hour when the accident happened. That's how I remembered it. But the truth is, I might have been doing sixty. Or sixty five. And if that's true, that I was over the limit when the bus went over, what would happen then? Person2: That would complicate things. Person1: Because I'd be to blame, right? Person2: Billy Ansel will insist that you were driving fifty-one miles an hour. Just like you've done every morning for the past fifteen years. Person1: He knows that? Billy? Person2: Yes. He does. Person1: Billy said that?",0.026321476325392723,-0.15165476500988007,0.39710214734077454,0.10502800345420837,0.03871260955929756,0.003968358039855957,0.3460027575492859,0.02121146395802498,0.08797470480203629
85515624,1,Brandishing Anger,Brandishing Anger,"Person1: Stay away from me. Person2: Give me the bat. Person1: Jack, stay away from me! Person2: Stop swinging the bat. Person1: Get down.",0.4050814211368561,-0.09223338961601257,0.6359629034996033,0.016161508858203888,0.2809726595878601,0.00400436669588089,0.03382102772593498,0.021811703220009804,0.007265840657055378
85515628,0,none,none,Person1: Hey....I was just telling everyone about how I was gonna bring this girl for you but you wouldn't let me do it. Person2: Hello everyone.,-0.31585657596588135,-0.14664311707019806,0.11015674471855164,0.03682718053460121,0.013977269642055035,0.19361642003059387,0.5194355845451355,0.042219195514917374,0.08376762270927429
85515632,0,none,none,"Person1: Mrs. Mathews, your daughter is dead. She's dead. Person2: Who is this... ? Person1: Someone... some men, they took your daughter and they drugged her, and they took her to a motel room... they did terrible things to her... Person2: Who are you? Person1: They brought her into the room... one man, he put a knife to her throat and he raped her... Person2: No... Person1: He raped her and...and...and he murdered her...he cut her up with knifes... Person2: No... no... no... Person1: They killed her, and they took her out in the forest somewhere and they buried her... Person2: Why... why are you doing this to me... ? Person1: They murdered her, Mrs. Mathews, I'm sorry. It happened a month after she ran away. She's been dead all this time...",0.08640105277299881,0.14892013370990753,0.13719677925109863,0.28333985805511475,0.40684205293655396,0.0030304251704365015,0.030647888779640198,0.03301934525370598,0.10592367500066757
85515633,1,Intimidation,Intimidation,"Person1: What you're sayin' makes a lotta sense. Ya know, if I keep on killin' people like I have, I won't have no more friends left! Person2: You've got the public upset, Al. Person1: But you know I never killed nobody that didn't deserve it. Person2: When the people get so upset, our politician friends gotta listen. Person1: What are ya tellin' me, Charlie?",0.45894327759742737,-0.15144605934619904,0.7272319793701172,0.11587969958782196,0.018873902037739754,0.01140145305544138,0.06016818806529045,0.031086761504411697,0.035357993096113205
85515634,1,Intimidation|Persuasion or Seduction,Intimidation,Person1: What about money? Person2: What about it? Person1: I don't have any. Person2: Use my credit cards. Person1: I can't do that. Person2: Why not? Person1: It's illegal. Person2: Who cares? Person1: I'll get in trouble. Person2: You are in trouble. Now do it.,0.2568678557872772,-0.06538403034210205,0.4702802896499634,0.06877533346414566,0.3128531575202942,0.003611321561038494,0.0925915390253067,0.04160083830356598,0.010287480428814888
85515635,1,unlabeled_manipulative,unlabeled_manipulative,"Person1: I love you. I love you and I'm sick. I'II talk to you....I'll talk to you tommorrow. I'm getting corrective oral surgery tomorrow. For my teeth. For my teeth and for you....for you so we can speak. You have braces. Me too. Me too. I'm getting braces, too. For you. For you, dear Brad. And I don't have any money. And I don't have any money now but I'II get it...I will for you, Brad. I love you, Brad. Brad the Bartender. You wanna love me back? Love me back and I'll be good to you. I'II be god damn good for you. And I won't be mad if you don't know who said what. I won't punish you if you get the answer wrong. I can teach and tell you. Person2: Brad, honey, you have a special secret crush over here I think, don't take him too lovely -- he might get hurt -- Person1: You mind your own bussines. Person2: Gently, son -- Person1: Brad, I know you don't love me now -- Person2: ""It's a dangerous thing to confuse chidlren with angels..."" Person1: -- and you wanna know the common element for the entire group, like he asks...I'll tell you the answer",-0.19111275672912598,0.009240478277206421,0.02002754993736744,0.020453929901123047,0.01728753000497818,0.14444763958454132,0.22348926961421967,0.5491669178009033,0.025127142667770386
85515638,0,none,none,"Person1: Thank you! Person2: For what? Person1: I don't know. For your hair. For your beautiful dress. For... you know, I feel like a man again. You know I love the Opera. You know it's been a long time since I've been to the Opera.",-0.1244913637638092,0.18031886219978333,0.013791726902127266,0.0045567662455141544,0.00239557889290154,0.7767934203147888,0.060108888894319534,0.008640970103442669,0.13371257483959198
85515641,0,none,none,"Person1: I can't. You're drunk. Person2: It's not that I'm drunk, I'm just beginning to see what my Mum was talking about. What was my mother like back in the Sixties? I'm dying to know. Person1: She was very groovy. She was so in love with your Dad. If there was one other cat in this world that could have loved your Mum and treated her as well as you Dad did, it was me. But, unfortunately for yours truly, that train has sailed.",-0.12518255412578583,0.12946903705596924,0.0054427944123744965,0.035779599100351334,0.0384613536298275,0.004860025830566883,0.1033640205860138,0.7239891886711121,0.08810298144817352
85515642,1,Persuasion or Seduction|Intimidation,Persuasion or Seduction,"Person1: This line is tapped so I must be brief. Person2: The agents -- Person1: They got to you first, but they've underestimated how important you are. If they knew what I know, you would probably be dead. Person2: What do you know? Person1: You're the One, Neo. You see, you may have spent the last few years looking for me, but I've spent most of my life looking for you.",-0.5563817620277405,-0.23153568804264069,0.0245034359395504,0.026382489129900932,0.009420526213943958,0.0029684673063457012,0.7945356965065002,0.008659151382744312,0.13353021442890167
85515643,1,Feigning Innocence|Brandishing Anger,Feigning Innocence,"Person1: What do you want? Person2: I want to sit. I want to talk to you. Person1: Don't sit down. Person2: ...I want to....I want so many things, Claudia. Maybe we can just talk to straighten our things out....there are so many things that I want to tell you -- Person1: I don't wanna talk to you. Person2: Please. It doesn't have to be now. Maybe we can make a date to sit down, I didn't mean to walk in on you like this -- Person1: Why are you here, why are you doing this? Coming in here -- you wanna call me a whore? Person2: I don't want you to think that I'm that way to you -- I'm not gonna call you a slut or something -- Person1: Yeah, yeah right -- what are you doing? WHAT ARE YOU DOING IN MY HOUSE? Person2: Don't yell, honey. Please don't go crazy -- Person1: I'M NOT CRAZY. Don't you tell me I'm crazy. Person2: I'm not saying that, I'm sorry -- Person1: I'M NOT CRAZY. You're the one. You're the one who's wrong. You're the one -- Person2: I have something, so much -- I'm sick, Claudia. I'm sick. Person1: Get out of here, get out of my house -- Person2: Now STOP IT and LISTEN to me right now. I AM DYING, I GOT SICK...now I fell down and I'm Not...DON'T -- Person1: GET OUT. Person2: I'm dying, Claudia. I have cancer. I have cancer and I'm dying, soon. It's metastasized in my bones and I -- Person1: LEAVE. YOU LEAVE, YOU GET OUT. Person2: I'm not lying to you, I'm not -- Person1: GET OUT. Person2: baby, please, please -- Person1: I'M NOT YOUR BABY, I'M NOT YOUR GIRL. I'm not your baby --",0.19314222037792206,0.017727889120578766,0.3623092770576477,0.12882666289806366,0.2983275055885315,0.006548574194312096,0.07465032488107681,0.06352370977401733,0.06581386178731918
85515644,1,Accusation,Accusation,"Person1: Every time we discuss our plans, you mention that one time I changed our holiday destination. Person2: Because it felt like my opinion didn't matter. Person1: I've apologized countless times. I don’t get why you won’t let this go. Person2: Maybe if you started valuing our decisions together, I would. Person1: Constantly bringing it up makes me feel trapped in one mistake. Person2: And I feel unheard.",-0.08410748094320297,0.11822179704904556,0.023282207548618317,0.035837553441524506,0.7219631671905518,0.001437304075807333,0.13005192577838898,0.07080572098493576,0.016622168943285942
85515645,1,Persuasion or Seduction,Persuasion or Seduction,"Person1: McGregor's Syndrome. That's what Freeze's wife had. Person2: Yes. But Alfred's condition is less severe. Freeze's research says he cured a case like Alfred's. It just doesn't say how. Person1: I checked the medical database. No one else is even close. Person2: I'm late for the dedication. Then I go after Freeze and Ivy. Alone. Person1: Like hell you do. Person2: Dick, don't push me right now. Person1: Or what? No one can capture Ivy but the big bad Bat. Crap! You just want her for yourself. Don't you? Answer me, damn it! Person2: Yes! Yes, I want her so badly I can taste it. That's the whole point. Look at us. Orphans. Isolated. Obsessed to the exclusion of life, love, family. We're perfect targets. She's done something to us, got us fighting over her somehow. Person1: Hail the all-knowing Bruce Wayne. Here's what I know, she loves me, Not you and it's driving you crazy. It's why you stopped us from kissing. Because if you can't have her, nobody can. Person2: She's clouded your mind. You're not thinking straight. Person1: Oh but I am. For the first time in a long time. I'm through living in your shadow. All that ends right now.",0.47354835271835327,-0.17029650509357452,0.7236274480819702,0.16436859965324402,0.02918100543320179,0.002794780069962144,0.05427221208810806,0.01769126020371914,0.008064774796366692
85515646,1,unlabeled_manipulative,unlabeled_manipulative,"Person1: I have cramps. I can't believe I let you talk me into this. Person2: Come on, we've been double dating since the fourth grade. Person1: Yeah even then look what happened. Michael Mortenson kissed you and Billy Sullivan threw a worm at me. Person2: Well that's not going to happen tonight. George said Carlton's a nice guy. Person1: Translation: a total geek. Person2: Anything's better than Mark. Person1: My shrink says he's not so bad. Person2: Your shrink always gives you bad advice. He only hears what you choose to tell him. Mark's an asshole, he cheated, he borrowed money and never paid it back, he's never had a regular job. Person1: He's a very talented musician. Person2: Every woman at some point has to date a musician. I wish you'd get rid of Mark for good. Every time you break up you see him more than when you were going out. Person1: I guess I have a weakness for him. It's those big brown Bambi eyes. Person2: So don't look in his eyes.",-0.003936562687158585,-0.01149740070104599,0.126804381608963,0.5188419222831726,0.018174700438976288,0.004236700013279915,0.20573866367340088,0.03400416672229767,0.09219946712255478
85515648,1,Accusation|Brandishing Anger,Accusation,"Person1: You didn't get any, did you? You're a homo. Person2: Just stop, okay? Make something up, and that's what happened. Whatever you want. Write my confession, and I'll sign it. Just stop pushing me all the time! I can't take it! You're an infant! This is all a big party for you, but not for me! This is serious. And you -- Just... leave me alone, okay? You're messing me up. Person1: Wow. Okay. Calm down. Sorry.",0.34775444865226746,0.0357767790555954,0.5609740614891052,0.1271851509809494,0.054980259388685226,0.010996961034834385,0.022757887840270996,0.04644441977143288,0.17666134238243103
85515650,1,unlabeled_manipulative,unlabeled_manipulative,"Person1: I'm sorry. She misunderstood, that's all. Person2: But you tell me you had a pleasant visit and your mother says you were sullen and uncommunicative. Whom do you think I should believe? Person1: Doctor, I hate to break this to you, but my mother is a little batty. Person2: Frances, you're still filled with anxiety. You feel guilty and hostile toward your family and friends. Consequently, I didn't recommend your release at the staff review. Person1: You what? Person2: Mental illness is an elusive thing, and though I'm pleased you're feeling more... capable, it's perhaps unrealistic to expect you to be completely cured after so short a time. Don't you agree?",0.28101614117622375,-0.0847076028585434,0.40919944643974304,0.3814888596534729,0.013489373959600925,0.0025491954293102026,0.05826670676469803,0.1323733776807785,0.0026330617256462574
85515652,1,unlabeled_manipulative,unlabeled_manipulative,"Person1: Well, guess what? I found Betty... where she's been, anyway. Person2: Where? Where is she? Person1: I'm not telling. Person2: What? Person1: I'm not telling until you get yourself together. You've been acting erratically on me, and this needs to stop, or you can forget about your Betty... I mean it.",0.06631692498922348,-0.06645114719867706,0.35447973012924194,0.14672160148620605,0.10890187323093414,0.004062994383275509,0.24887576699256897,0.03157595172524452,0.10538206249475479
85515653,1,unlabeled_manipulative,unlabeled_manipulative,"Person1: Two: what if I didn't miss? Person2: You did. Person1: Spare me your classical answer. Measurements in. Results taken. What if I didn't miss? Person2: You did miss -- Person1: -- What if your seven and a half precious liters were downloading over the parquet floor? What then? What did your life mean? Who did you nurture, Pauly? Who did you love?",-0.14160048961639404,0.18991589546203613,0.17986951768398285,0.017198538407683372,0.1103382259607315,0.005181311629712582,0.2837839424610138,0.025264501571655273,0.3783639073371887
85515654,1,Persuasion or Seduction,Persuasion or Seduction,"Person1: Dine and dance tonight? I've got fifty bucks to throw away. Person2: Not tonight. Person1: What's the matter? Person2: I'm not in the mood for dining and dancing. Person1: We have some nice places around Vancouver. Person2: I'm sure you have. Person1: Well, how about a breeze up to the penthouse about six o'clock? A friend of mine is throwing a cocktail party up there. Person2: I haven't been invited. Person1: Nobody gets invited to Clark Brandon's parties. They just go. Person2: Perhaps I'd better get you straightened out, Mr. Mitchell. You've been rather nice to me, in a couple of ways. And I'm grateful. But I don't think this entitles you to put me on a leash. Person1: Nobody I'd rather have on a leash.",-0.5180826783180237,-0.2252422720193863,0.01580948941409588,0.04680958017706871,0.005479509010910988,0.017948763445019722,0.7357712388038635,0.08165869861841202,0.09652269631624222
85515655,1,Persuasion or Seduction|Intimidation,Persuasion or Seduction,"Person1: Professor, we need to talk. Person2: What is it, Dwight? Person1: I think we should consider cutting the experiment short. Person2: What? Person1: The force in this house is far greater than I anticipated. In one night I recorded cold spots, shifting magnetic fields, the E.U.P. is picking up white sounds everywhere. Person2: That's why we came here, remember? Person1: Yes, but I've seen the tapes. This poltergeist is becoming increasingly more violent. We all could be in danger. I say we pull the plug. Person2: Whoa, Dwight, I say when we pull the plug. Get a hold of yourself. Dwight, we're on the verge of greatness and I'm about this close to getting laid. Now, the bus will be here on Monday. Until then no one leaves.",0.045278213918209076,0.12359724193811417,0.15435099601745605,0.093496173620224,0.5919845700263977,0.003083767369389534,0.07732001692056656,0.009726018644869328,0.07003843784332275
